article_id,doc_id,title
52/2012/tt-bgdđt+1,52/2012/tt-bgdđt,Điều 1. Ban hành kèm theo Thông tư này Điều lệ hội thi giáo viên làm tổng phụ trách Đội thiếu niên tiền phong Hồ Chí Minh giỏi.
52/2012/tt-bgdđt+2,52/2012/tt-bgdđt,Điều 2. Thông tư này có hiệu lực thi hành từ ngày 30 tháng 2 năm 2013.
52/2015/ttlt-btnmt-bnv+2,52/2015/ttlt-btnmt-bnv,Điều 2. Mã số và phân hạng chức danh nghề nghiệp viên chức chuyên ngành địa chính
52/2016/qđ-ttg+1,52/2016/qđ-ttg,Điều 1. Ban hành kèm theo Quyết định này Quy chế hoạt động thông tin cơ sở.
52/2016/qđ-ttg+2,52/2016/qđ-ttg,Điều 2. Quyết định này có hiệu lực thi hành kể từ ngày 01 tháng 02 năm 2017.
52/2019/tt-bca+1,52/2019/tt-bca,"Điều 1. Ban hành kèm theo Thông tư này Quy chuẩn kỹ thuật quốc gia “Hệ thống phòng cháy và chữa cháy cho kho chứa, cảng xuất, nhập và trạm phân phối khí đốt - QCVN 01: 2019/BCA”."
52/2020/tt-bgdđt+1,52/2020/tt-bgdđt,Điều 1. Ban hành kèm theo Thông tư này Điều lệ Trường mầm non.
52/2020/tt-bgdđt+2,52/2020/tt-bgdđt,"Điều 2. Thông tư này có hiệu lực thi hành từ ngày 31 tháng 3 năm 2021. Thông tư này thay thế Quyết định số 14/2008/QĐ-BGDĐT  ngày 07 tháng 4 năm 2008 của Bộ trưởng Bộ Giáo dục và Đào tạo ban hành Điều lệ trường mầm non; Thông tư số 44/2010/TT-BGDĐT  ngày 30 tháng 12 năm 2010 của Bộ trưởng Bộ Giáo dục và Đào tạo về việc sửa đổi, bổ sung một số điều của Điều lệ Trường mầm non ban hành kèm theo Quyết định số 14/2008/QĐ-BGDĐT  ngày 07 tháng 4 năm 2008 của Bộ trưởng Bộ Giáo dục và Đào tạo; Thông tư số 05/2011/TT-BGDĐT  ngày 10 tháng 02 năm 2011 của Bộ trưởng Bộ Giáo dục và Đào tạo về việc sửa đổi, bổ sung điểm d khoản 1 Điều 13; khoản 2 Điều 16; khoản 1 Điều 17 và điểm c khoản 2 Điều 18 của Điều lệ Trường mầm non ban hành kèm theo Quyết định số 14/2008/QĐ-BGDĐT  ngày 07 tháng 4 năm 2008 của Bộ trưởng Bộ Giáo dục và Đào tạo và đã được sửa đổi, bổ sung tại Thông tư số 44/2010/TT-BGDĐT  ngày 30 tháng 12 năm 2010 của Bộ trưởng Bộ Giáo dục và Đào tạo về việc sửa đổi, bổ sung Điều lệ Trường mầm non; Thông tư số 09/2015/TT-BGDĐT  ngày 14 tháng 5 năm 2015 sửa đổi, bổ sung một số điều của Điều lệ trường mầm non ban hành kèm theo Quyết định số 14/2008/QĐ-BGDĐT  ngày 07 tháng 4 năm 2008 của Bộ trưởng Bộ Giáo dục và Đào tạo đã được sửa đổi, bổ sung tại Thông tư số 44/2010/TT-BGDĐT  ngày 30 tháng 12 năm 2010 và Thông tư số 05/2011/TT-BGDĐT  ngày 10 tháng 02 năm 2011 của Bộ trưởng Bộ Giáo dục và Đào tạo."
54/2020/nđ-cp+2,54/2020/nđ-cp,"Điều 2. Bãi bỏ khoản 5 Điều 10, Điều 12, Điều 25, khoản 2 Điều 37 của Nghị định số 127/2015/NĐ-CP và khoản 1 Điều 6, khoản 4 Điều 8 của Nghị định số 07/2012/NĐ-CP."
57/2016/tt-btc+8,57/2016/tt-btc,Điều 8. Bộ Thông tin và Truyền thông có trách nhiệm thực hiện các nhiệm vụ nêu tại Khoản 3 Điều 4 và Khoản 3 Điều 7 Thông tư này.
57/2016/tt-btc+9,57/2016/tt-btc,"Điều 9. Các cơ quan được phân công làm đại diện chủ sở hữu có trách nhiệm giám sát, đôn đốc các đơn vị trực thuộc thực hiện đóng góp tài chính vào Quỹ theo quy định."
57/2017/tt-btc+2,57/2017/tt-btc,Điều 2. Bãi bỏ Điều 9 và Điều 10 của Thông tư số 11/2014/TT-BTC ngày 17 tháng 01 năm 2014 hướng dẫn một số điều quy định tại Nghị định số 86/2013/NĐ-CP ngày 29 tháng 7 năm 2013 của Chính phủ về kinh doanh trò chơi điện tử có thưởng dành cho người nước ngoài.
58/2021/nđ-cp+2,58/2021/nđ-cp,Điều 2. Quyết định này có hiệu lực thi hành kể từ ngày ký và là một bộ phận không tách rời của Giấy chứng nhận đủ điều kiện hoạt động cung ứng dịch vụ thông tin tín dụng số .../NHNN-GCN ngày ... tháng ... năm ... của Ngân hàng Nhà nước Việt Nam cấp cho Công ty thông tin tín dụng (2)...
60/2000/nđ-cp+11,60/2000/nđ-cp,"Điều 11. Trong trường hợp người bị kết án đang chấp hành hình phạt chuyển đi nơi khác, thì cơ quan, tổ chức đó có trách nhiệm thông báo ngay cho Toà án đã ra quyết định thi hành án kèm theo hồ sơ của người đó để Toà án làm thủ tục cần thiết giao cho cơ quan, tổ chức nơi người bị kết án chuyển đến tiếp tục giám sát, giáo dục."
60/2000/nđ-cp+13,60/2000/nđ-cp,"Điều 13. Người nào vi phạm các quy định của Nghị định này, tùy theo mức độ vi phạm sẽ bị xử lý kỷ luật, xử phạt hành chính hoặc truy cứu trách nhiệm hình sự theo quy định của pháp luật."
60/2000/nđ-cp+14,60/2000/nđ-cp,"Điều 14. Nghị định này có hiệu lực sau 15 ngày, kể từ ngày ký và thay thế Nghị định số 95/HĐBT ngày 25 tháng 7 năm 1989 của Hội đồng Bộ trưởng ban hành Quy chế về chế độ cải tạo không giam giữ và cải tạo ở đơn vị kỷ luật của quân đội."
61/2000/nđ-cp+11,61/2000/nđ-cp,"Điều 11. Trong trường hợp người được hưởng án treo chuyến đi nơi khác thì cơ quan, tổ chức giám sát, giáo dục có trách nhiệm thông báo ngay cho Tòa án đã ra quyết định thi hành án kèm theo hồ sơ của người đó để Tòa án làm thủ tục cần thiết giao cho cơ quan, tổ chức nơi người được hưởng án treo chuyển đến tiếp tục giám sát, giáo dục."
61/2000/nđ-cp+13,61/2000/nđ-cp,"Điều 13. Người nào vi phạm các quy định của Nghị định này, tùy theo mức độ vi phạm sẽ bị xử lý kỷ luật, xử phạt hành chính hoặc truy cứu trách nhiệm hình sự theo quy định của pháp luật."
61/2000/nđ-cp+14,61/2000/nđ-cp,"Điều 14. Nghị định này có hiệu lực sau 15 ngày, kể từ ngày ký."
61/2012/tt-bgdđt+1,61/2012/tt-bgdđt,"Điều 1. Ban hành kèm theo Thông tư này Quy định điều kiện thành lập và giải thể, nhiệm vụ, quyền hạn của tổ chức kiểm định chất lượng giáo dục."
61/2012/tt-bgdđt+2,61/2012/tt-bgdđt,Điều 2. Thông tư này có hiệu lực thi hành kể từ ngày 15 tháng 02 năm 2013.
65/2019/nđ-cp+2,65/2019/nđ-cp,"Điều 2. Bãi bỏ khoản 3 Điều 15 Nghị định số 104/2017/NĐ-CP ngày 14 tháng 9 năm 2017 của Chính phủ quy định xử phạt vi phạm hành chính trong lĩnh vực phòng, chống thiên tai; khai thác và bảo vệ công trình thủy lợi; đê điều."
68/2000/nđ-cp+3,68/2000/nđ-cp,"Điều 3. Không thực hiện chế độ hợp đồng đối với những người làm bảo vệ ở các cơ quan Văn phòng Chính phủ, Ngân hàng Nhà nước, Kho bạc Nhà nước, Kho ấn chỉ thuế, Kho ấn chỉ hải quan; lái xe cho các chức danh quy định tại Điều 5, Điều 6 Quyết định số 122/1999/QĐ-TTg ngày 10 tháng 5 năm 1999 của Thủ tướng Chính phủ; lái xe chuyên dùng chuyên chở tiền của Ngân hàng Nhà nước, Kho bạc Nhà nước."
68/2000/nđ-cp+8,68/2000/nđ-cp,"Điều 8. Các cơ quan, tổ chức khác sử dụng kinh phí do ngân sách nhà nước cấp quyết định việc áp dụng các quy định của Nghị định này trong cơ quan, tổ chức mình."
68/2000/nđ-cp+9,68/2000/nđ-cp,"Điều 9. Ban Tổ chức - Cán bộ Chính phủ phối hợp với các Bộ, ngành liên quan chịu trách nhiệm hướng dẫn việc thực hiện Nghị định này."
68/2000/nđ-cp+10,68/2000/nđ-cp,"Điều 10. Nghị định này có hiệu lực thi hành sau 15 ngày, kể từ ngày ký."
70/2014/qđ-ttg+1,70/2014/qđ-ttg,Điều 1. Ban hành kèm theo Quyết định này Điều lệ trường đại học.
71/2000/nđ-cp+6,71/2000/nđ-cp,"Điều 6. Bộ trưởng, người đứng đầu cơ quan, tổ chức, đơn vị, Chủ tịch ủy ban nhân dân tỉnh, thành phố trực thuộc Trung ương ra quyết định đối với cán bộ, công chức thuộc thẩm quyền theo quy chế và phân công, phân cấp quản lý cán bộ hiện hành."
71/2000/nđ-cp+8,71/2000/nđ-cp,Điều 8. Ban Tổ chức - Cán bộ Chính phủ phối hợp với Ban Tổ chức Trung ương hướng dẫn thực hiện Nghị định này.
71/2000/nđ-cp+9,71/2000/nđ-cp,"Điều 9. Nghị định này có hiệu lực thi hành sau 15 ngày, kể từ ngày ký."
75/2008/qđ-blđtbxh+1,75/2008/qđ-blđtbxh,"Điều 1. Ban hành mẫu Bằng tốt nghiệp cao đẳng nghề, mẫu Bằng tốt nghiệp trung cấp nghề, mẫu Chứng chỉ sơ cấp nghề (sau đây gọi tắt là mẫu bằng, chứng chỉ nghề) và mẫu bản sao bằng, chứng chỉ nghề để cấp cho người tốt nghiệp các khóa đào tạo nghề tương ứng với trình độ đào tạo."
78/2010/qđ-ttg+2,78/2010/qđ-ttg,"Điều 2. Giao Bộ Tài chính căn cứ tình hình thực tế trong từng thời kỳ quyết định điều chỉnh trong phạm vi 20% mức giá trị hàng hóa quy định tại Điều 1 Quyết định này nhằm thực hiện chủ trương cải cách thủ tục hành chính và phù hợp với thông lệ quốc tế. Trường hợp điều chỉnh trên 20% mức giá trị hàng hóa quy định tại Điều 1 Quyết định này, Bộ Tài chính trình Thủ tướng Chính phủ quyết định."
78/2010/qđ-ttg+3,78/2010/qđ-ttg,Điều 3. Quyết định này có hiệu lực thi hành kể từ ngày 01 tháng 02 năm 2011.
78/2019/tt-btc+1,78/2019/tt-btc,Điều 1. Ban hành kèm theo Thông tư này Quy chuẩn kỹ thuật quốc gia đối với gạo dự trữ quốc gia.
79/2009/ttlt-bnnptnt-bnv+5,79/2009/ttlt-bnnptnt-bnv,"Điều 5. Bảng hệ số phụ cấp chức vụ lãnh đạo theo hạng của các đơn vị sự nghiệp, dịch vụ công lập"
84/2014/nđ-cp+11,84/2014/nđ-cp,"Điều 11. Chương trình thực hành tiết kiệm, chống lãng phí"
84/2014/nđ-cp+12,84/2014/nđ-cp,"Điều 12. Nội dung Chương trình thực hành tiết kiệm, chống lãng phí"
88/2019/nđ-cp+20,88/2019/nđ-cp,"Điều 20 Luật Phòng, chống rửa tiền."
89/2017/nđ-cp+7,89/2017/nđ-cp,"Điều 7. Thành phố được thực hiện cơ chế hỗ trợ một phần lãi suất cho các tổ chức, cá nhân khi vay vốn để đầu tư các dự án phát triển kinh tế - xã hội quan trọng có khả năng thu hồi vốn trong phạm vi và khả năng của ngân sách thành phố và theo quy định của pháp luật."
91/2012/tt-bqp+1,91/2012/tt-bqp,"Điều 1. Ban hành kèm theo Thông tư này “Quy chế về công tác Văn thư, lưu trữ và bảo mật tài liệu trong Quân đội”."
92/2000/qđ-nhnn+8,92/2000/qđ-nhnn,"Điều 8. Tổ chức, cá nhân vi phạm các quy định trong Quyết định này tuỳ theo mức độ, tính chất hành vi vi phạm sẽ bị xử lý hành chính hoặc truy cứu trách nhiệm hình sự theo quy định của pháp luật."
92/2000/qđ-nhnn+9,92/2000/qđ-nhnn,"Điều 9. Quyết định này có hiệu lực thi hành sau 15 ngày kể từ ngày ký và thay thế Quyết định số 236/1999/QĐ-NHNN7  ngày 07/7/1999 của Thống đốc Ngân hàng Nhà nước về việc mang ngoại tệ tiền mặt, đồng Việt nam bằng tiền mặt khi xuất nhập cảnh qua các cửa khẩu biên giới."
92/2005/qđ-btc+3,92/2005/qđ-btc,"Điều 3. Quyết định này có hiệu lực thi hành sau 15 ngày, kể từ ngày đăng Công báo."
92/2005/qđ-btc+4,92/2005/qđ-btc,"Điều 4. Các nội dung khác liên quan đến việc thu, nộp, quản lý, sử dụng, công khai chế độ thu lệ phí, chứng từ thu lệ phí không đề cập tại Quyết định này được thực hiện theo hướng dẫn tại Thông tư số 63/2002/TT-BTC ngày 24/7/2002 của Bộ Tài chính hướng dẫn thực hiện các quy định pháp luật về phí và lệ phí."
93/2017/nđ-cp+19,93/2017/nđ-cp,"Điều 19. Tổ chức tín dụng, chi nhánh ngân hàng nước ngoài thực hiện hạch toán doanh thu, chi phí đúng chế độ quy định, chịu trách nhiệm trước pháp luật về tính chính xác, trung thực của các khoản thu, chi và thực hiện các quy định về chế độ hóa đơn, chứng từ kế toán."
94/2011/nđ-cp+2,94/2011/nđ-cp,"Điều 2. Bãi bỏ Điều 6, Điều 9 Nghị định số 147/2003/NĐ-CP ngày 02 tháng 12 năm 2003 của Chính phủ quy định về điều kiện, thủ tục cấp phép và quản lý hoạt động của các cơ sở cai nghiện ma túy tự nguyện."
